4.441359128159957370e-01,-1.883079729453035611e+01,-5.744182147261319038e+00,6.157029188607594072e+00,4.656168285047997735e+00,4.967446401671187672e+00
4.704819527162458215e-01,-2.546858257787355484e+01,-6.478103064066933037e+00,2.456654209004955014e+00,-3.634064694161187603e-01,5.167151699457086522e+00
4.980649147646789565e-01,-2.566341956808521729e+01,-6.211394198404458500e+00,2.476082008225355402e+00,4.312951689481279161e-01,4.656542196595315986e+00
1.023595520415967464e-01,-2.163626724132281609e+01,-4.826711464911897842e+00,4.231813325253908076e+00,-2.257934130111661553e+00,4.767248702646076808e+00
1.297409529278583662e-01,-2.356132986814179375e+01,-3.728634783261829178e+00,1.297500068284484165e+00,-7.715530440528279854e-01,4.523656462415012847e+00
6.033674934815860258e-01,-2.397819214963869427e+01,-6.520297065461901020e+00,6.708479380705862027e+00,3.678291069665919899e+00,4.947629408900525050e+00
7.966988253015924171e-01,-2.365904064604614376e+01,-6.391613755120145512e+00,6.253743333940582794e+00,9.782621409575051885e-01,4.884725291392614466e+00
4.584183483802602987e-01,-2.212212317613711576e+01,-4.112445839174354134e+00,1.062423523057476338e+00,4.402644253486753811e-01,4.572676662149609328e+00
2.906239706890052510e-01,-2.015133360498986903e+01,-3.036270986066575084e+00,-4.098751745646307398e-01,1.237355084401059457e-02,4.605928139825200773e+00
9.147003329015327422e-01,-2.408396028953214696e+01,-5.364435043841963235e+00,4.851417799021001898e+00,-9.992238971363480715e-01,4.665144416119209048e+00
9.747355423000904073e-01,-2.440185675816920252e+01,-5.557280256609626434e+00,4.242914246381641163e+00,7.108219799080952583e-01,4.426379304098476908e+00
9.581888615989192504e-01,-2.066722865124235398e+01,-4.905995338385171323e+00,2.659625711923530034e+00,7.163798522064217522e-01,4.427225726245712423e+00
5.292242290449861164e-01,-2.527384634529894214e+01,-6.347943740285977299e+00,2.482079151625304014e+00,1.002576723386758850e+00,4.687765288632018468e+00
5.587412371706436121e-01,-1.848393265789786710e+01,-3.630228483181300092e+00,3.249497251370900841e-01,-7.053690427714682798e-01,4.023418593318107916e+00
6.956153390432573413e-01,-2.580166851734331956e+01,-5.293526045489598708e+00,3.114241547059561022e+00,6.051287009107779724e-01,4.419697080854176008e+00
5.985313253843922432e-01,-2.295750458449263220e+01,-4.894308421784757890e+00,4.018912991992708683e+00,-1.965514462657795391e+00,4.703064902770643485e+00
3.549373240344600999e-01,-2.591906453413009359e+01,-6.250460780843693165e+00,4.441899035577077548e+00,4.746342410422225377e+00,4.928121657363296215e+00
6.134932573224560759e-02,-2.309441224510400303e+01,-4.979886645815505553e+00,3.340685635602744341e+00,-2.140438152631009672e+00,4.695114173682017444e+00
3.586479822054073896e-01,-2.531028469649456625e+01,-6.377410369489524555e+00,3.662557428810742088e+00,2.614377923220841282e+00,5.345058558849818731e+00
9.483892468530563669e-01,-1.949423344375581024e+01,-4.251003785701606752e+00,2.791149734655096637e+00,-1.797379228101024573e+00,3.860319318722276183e+00
4.063283462414872815e-01,-1.920191353352786834e+01,-5.717382498626577103e+00,5.587247842119327679e+00,4.952475408666649592e+00,4.873028327915820412e+00
4.619545132574239821e-01,-2.559015735301643701e+01,-5.911399366430686975e+00,3.435171783886548091e+00,-1.935864063750546649e+00,5.077557383671628344e+00
1.364034710661991001e-01,-2.440298474748158952e+01,-5.051587689842296669e+00,-7.704660649467829359e-01,-7.736511593333093018e-01,5.249573149714812814e+00
3.493832823235156759e-01,-2.591915132026834812e+01,-6.489400099396575250e+00,3.062496065911796350e+00,4.769989225984378578e+00,5.011066477205663006e+00
8.477109677411296396e-01,-2.143042995005073692e+01,-4.724084433052719412e+00,2.703809588593143687e+00,1.730537257904663839e+00,4.304286830439821188e+00
4.763636393213344089e-02,-2.228597216195803554e+01,-5.748436056838358788e+00,6.207882449108589107e+00,4.140160761802474276e+00,4.876087020395452498e+00
3.052196250352385842e-01,-2.507555697873705469e+01,-5.525961103435424349e+00,4.063208394053869910e+00,3.205479432353260272e+00,4.671141017515328286e+00
1.016772187292644958e-01,-2.469781359561998002e+01,-5.048463247211770977e+00,3.780836119071151025e+00,1.579915620106575602e-02,4.680102854388542788e+00
9.807072438478015020e-02,-2.411690425952613026e+01,-5.218835475993124362e+00,3.041992637058209326e+00,1.597755225601765972e+00,4.840291098161143779e+00
5.978478922342003177e-01,-2.570232903632361854e+01,-6.490022120486987234e+00,4.105811819851063582e+00,-4.215110251462039770e-02,4.668915015248286338e+00
1.315274634087426620e-01,-2.248221546505979873e+01,-5.061412445255903947e+00,4.524042073519197515e+00,4.546779004176143779e+00,4.734558267430641010e+00
9.583054629325561402e-01,-2.066031172573743291e+01,-5.138450457669034854e+00,3.974904942215110815e+00,4.577186723625779941e+00,4.141762058352789211e+00
7.408095506557282883e-01,-2.367596878385724679e+01,-4.650605168452282889e+00,-1.871510776728495529e-01,1.750745631114468459e+00,4.632591384394221024e+00
9.497401429594641842e-01,-1.892482126528030051e+01,-5.479795546587499011e+00,3.003996147137351969e+00,2.387041146615065834e+00,4.282571842080269420e+00
1.407286700788392686e-01,-2.267093049647704817e+01,-4.825604859869049079e+00,6.792319997244353758e-01,-8.189277573287867540e-01,4.878505722807156886e+00
1.907493163186967378e-01,-2.435190638385250850e+01,-5.651960954713509011e+00,2.925080720330874406e+00,4.095172774502374047e+00,4.805028565443989486e+00
3.973263874124286499e-01,-2.438472546942408670e+01,-4.668540094549264552e+00,2.637133571488619488e+00,-1.822876398900387329e+00,5.249275886188139673e+00
3.928225898391376480e-01,-2.408606220716032098e+01,-4.934425819045708650e+00,1.756503128650120260e+00,1.661655244295745071e+00,4.409178649868600530e+00
1.851561129415576490e-01,-2.272067617581812726e+01,-3.498377008684761869e+00,9.950254195258434464e-02,-1.594075335226149193e+00,4.755410435319881834e+00
1.706500801771615450e-02,-2.387220633381627266e+01,-4.696116704350647986e+00,-4.437414322730459659e-01,1.114862689097418702e+00,4.983881861491758158e+00
6.547978225315642664e-01,-2.000143523315662009e+01,-4.096081806643510959e+00,1.046647451489884695e+00,-2.447163134708476129e+00,4.292938200695187945e+00
9.973392540111374327e-01,-1.867541997390409847e+01,-4.583891203331392106e+00,6.940521944897959372e-01,2.328035642613929923e+00,4.540065845573532322e+00
3.151788518235092429e-01,-1.816753572137127293e+01,-4.070720721792910446e+00,1.363668128675718627e+00,4.679091414033855756e-01,4.611737672320575854e+00
5.709146194505422267e-01,-2.344498328735151560e+01,-4.211421764569784010e+00,-8.652343819615913034e-01,-1.978038157044936796e+00,4.522338937483087129e+00
6.673292867725033606e-01,-2.289605046440120972e+01,-5.078204411983801236e+00,1.363409003919497486e+00,6.196063473071022898e-01,4.538503042677001886e+00
9.495780990224326201e-01,-2.170695688401687917e+01,-6.007186087701923860e+00,3.978442847128235371e+00,5.003269709698026091e-01,4.855500122027925691e+00
8.466637630907092316e-01,-2.371202180162955386e+01,-5.611421965181786042e+00,2.324385751022824742e+00,-8.252006125144131232e-01,4.412814751532657453e+00
7.570165201546484868e-01,-2.127855999962785205e+01,-5.015032189688304776e+00,1.964860728599759909e+00,4.718565487238359779e-01,4.903745016098646659e+00
3.696598879839699814e-01,-2.138148560119988772e+01,-3.858518187822156165e+00,1.056820838899099613e+00,1.423570716422304372e-01,4.207125676413010495e+00
9.652041449538742990e-01,-2.045521692378048328e+01,-5.832731336507850806e+00,4.328337287028136693e+00,1.038774038363243335e+00,4.428727410528267683e+00
3.562760901003789726e-01,-2.135184653474004435e+01,-4.434776378418136211e+00,6.582217438210076210e-01,-1.535120363401264676e+00,4.618029776085235127e+00
8.386704662093282803e-01,-2.337274552515028958e+01,-4.814574402918045948e+00,1.070852895939290228e+00,-2.150787284074007211e+00,4.948557092475843966e+00
7.530149421262328779e-01,-2.484152974044499018e+01,-5.022938860928102933e+00,-5.076652778254180376e-01,1.280564563846321668e+00,4.909263606815622794e+00
8.838455946711095690e-01,-2.227138568617275638e+01,-5.984117623704727329e+00,2.379445111604943541e+00,3.351325902246538035e+00,4.324502526190100227e+00
